ID,Pays,Type_Culture,Superficie_Ha,Température_Moyenne,Précipitations,Humidité_Sol,pH_Sol,Engrais_Appliqué,Irrigation,Densité_Semis,Temps_Maturation_Jours,Météo_Extrême,Coût_Production_Ha,Main_d'Oeuvre,Disponibilité_Machines,Rendement_Tonnes_Ha,Classe_Optimisation
1156,Ghana,Mil,42.99874778244882,23.63562966389457,780.0783522576803,17.534695348839804,8.120212011777689,135.47262900967155,326.48799887142985,75.31805314811821,159,Vents violents,1872.5084280487856,32,Moyenne,4.203742408106869,Optimisé
1157,Nigeria,Riz,35.28722875836867,24.08681911125605,287.7235093088716,18.370951287134854,5.797335820428319,141.19474624424987,191.26373989720776,40.684081341943255,171,Aucune,924.5049026097792,23,Faible,1.9610314258838133,Non Optimisé
1158,Bénin,Manioc,38.58518483033528,22.221461556659097,923.4848231756296,53.76801540184292,7.652705742597529,154.77112879741227,16.59861852509936,110.76330943475534,177,Inondation,748.4267830132337,26,Faible,2.850446774293464,Moyennement Optimisé
1159,Sénégal,Sorgho,6.572135281528354,22.253439213474103,556.0739600422462,57.8946664659834,7.833096442420887,186.17039283240007,7.375428723819577,46.5432089004094,77,Aucune,1348.108986165735,41,Élevée,1.6798331831227296,Non Optimisé
1160,Nigeria,Manioc,2.9374383845502425,37.469770534306406,687.3695685285421,30.13091834158871,5.937595430448741,32.51199617896927,125.8568370020055,177.19716197791175,120,Inondation,1557.782152128368,5,Faible,1.7933227909612022,Non Optimisé
1161,Côte d'Ivoire,Manioc,1.3551793710655895,32.13048002517542,402.88052609378747,42.8158880123013,5.350203141894717,178.0965426209465,323.3244128232755,20.701110646339743,120,Vents violents,1844.941114821312,13,Élevée,3.145724244983055,Non Optimisé
1162,Burkina Faso,Sorgho,26.329809385484797,38.70182841916216,1169.4439881101878,25.16748728381482,4.794860461982731,47.17296660010681,357.0647389193332,117.7492766507392,84,Inondation,1832.6056540033792,2,Élevée,1.6304360561148878,Non Optimisé
1163,Bénin,Coton,25.294408251558853,37.7373013565758,695.76471084595,32.27870764863933,8.142629964511626,108.43400078137428,172.09402672340403,144.35692132607963,128,Vents violents,1427.0433489517754,27,Élevée,2.8271730516251155,Non Optimisé
1164,Mali,Riz,5.977078105187569,26.01029025120834,349.6624724548654,41.033955940732014,7.11591603278823,51.87093875632194,422.8885622990224,180.43693200887876,150,Inondation,185.9532849492714,48,Faible,4.144561374495245,Optimisé
1165,Bénin,Cacao,17.657794294898913,32.82636508839427,670.0104555816856,52.80918343100948,7.779421436129486,27.777931400470024,471.67642081725376,56.70707784995393,96,Inondation,688.5429254555619,24,Faible,2.3603003285356103,Moyennement Optimisé
1166,Sénégal,Manioc,26.74563552878948,27.58875426620472,1478.5845838677178,31.33890944911085,6.973695776269327,10.284125497064789,149.10011963701115,138.8118748473938,135,Aucune,673.619208507834,4,Élevée,5.174540914993812,Optimisé
1167,Bénin,Riz,33.952834523936886,37.5235286369402,1128.1359127466812,44.94990688437541,5.138642341444566,68.72326921749308,175.93170792118346,144.83764436503034,98,Inondation,710.5263850645184,20,Faible,2.504387593243011,Moyennement Optimisé
1168,Sénégal,Manioc,40.594927274186176,34.685029375247,1330.0843455250415,22.437188289526773,5.714301362048207,194.26550449214312,202.6856753573395,119.28740421444894,81,Vents violents,302.1037387187828,9,Faible,5.632452629453817,Optimisé
1169,Togo,Sorgho,32.24874497442046,22.469624610025345,1359.546230781344,26.42945286573012,5.850034972775288,94.51041026050326,138.94116561139418,171.7302518564243,134,Vents violents,177.93819834565136,39,Élevée,4.391950881342332,Optimisé
1170,Ghana,Maïs,1.985320055452852,25.065766853322444,913.4778392190444,20.974279496240182,6.222053819729736,7.515065518796593,323.3090120197699,96.86663536031384,69,Vents violents,540.7140421625857,25,Élevée,1.8228079311869885,Non Optimisé
1171,Nigeria,Cacao,29.511512838613594,33.15157693538144,923.9400048571742,53.25228598058809,4.709228846848017,134.9308972994433,454.49702636891146,145.78484448609973,159,Sécheresse,1208.851404198434,42,Moyenne,2.8621181926960166,Non Optimisé
1172,Nigeria,Riz,4.852107499323308,24.922688038684576,1378.6558088072038,15.92451470759512,7.180480847269891,40.36030482560038,213.74349384950463,44.97720743498107,97,Inondation,105.74529398703685,37,Élevée,0.6151454231510287,Non Optimisé
1173,Burkina Faso,Manioc,28.463051073314936,30.680773829863007,1335.263532422046,48.498849423358806,5.582359569821465,11.682649257450173,90.02760211778099,194.28469080408843,123,Inondation,1786.4583191030422,3,Élevée,1.390735563879786,Non Optimisé
1174,Sénégal,Maïs,19.11137642772884,24.885073948081697,1131.2709513560974,41.59349185308925,6.420348208705343,158.5157352038622,97.6234976544697,126.88199418968674,141,Sécheresse,1850.3995293443743,21,Moyenne,3.7197657407234352,Non Optimisé
1175,Côte d'Ivoire,Cacao,14.6737092881791,33.650530011729195,1268.548146171194,42.50000424870049,4.738671046202517,89.24498976488131,360.91325168570427,149.6096764270576,175,Sécheresse,1266.3754543803277,9,Élevée,4.43490273497912,Optimisé
1176,Sénégal,Maïs,24.344947083438445,21.500310780767283,1163.8167523088982,53.84699151043491,7.288286064914714,195.43826070230185,367.0997472823877,67.16769619107136,102,Vents violents,197.59556014633563,43,Faible,1.1875766658332758,Non Optimisé
1177,Ghana,Maïs,19.383171604332823,34.42451147343352,600.1856559440916,36.540417526428215,6.691373950812503,142.95205149123575,237.9737936360326,90.73355476055303,167,Vents violents,1961.3646483350683,43,Faible,2.327581580644576,Non Optimisé
1178,Sénégal,Cacao,41.59839011095403,26.74016460993948,357.0212912997987,13.791878693454864,8.120478101996104,57.71682559462479,380.35107033081374,43.6161462611564,114,Inondation,1275.985701944078,23,Faible,2.980364547812374,Non Optimisé
1179,Ghana,Sorgho,11.71137584817127,29.070423206660188,1132.3584629302838,56.55632786622755,5.288992068692567,196.2768980188088,255.3932367249436,190.6530748923937,70,Aucune,1108.093822394074,22,Faible,2.40841740366404,Non Optimisé
1180,Bénin,Sorgho,7.26709406368381,29.67153456844597,1377.3151846942508,26.868717504532064,8.330820006588358,174.162372887455,152.47291427950557,182.09043264868592,75,Sécheresse,1006.2640245341304,17,Moyenne,4.179472092361387,Optimisé
1181,Sénégal,Sorgho,41.930470130765805,23.887538816117207,1472.090849395117,11.488682772579358,8.123376554558764,63.211003090093776,69.76307585067492,38.77232299607675,84,Inondation,349.2897264251812,13,Faible,4.9029943550876895,Optimisé
1182,Côte d'Ivoire,Sorgho,12.548741775439453,38.84318243056009,263.5343629870055,36.6581160306434,5.682909669361703,58.1064479294453,258.0809364288954,56.59158945713564,114,Vents violents,1615.4078733019178,9,Moyenne,1.5811380211325194,Non Optimisé
1183,Mali,Riz,2.095687598299952,20.00325872079651,1027.8941481392935,27.92195616088782,8.092039601845453,100.48562362677012,417.9979438647488,111.0826795868616,126,Inondation,1041.6110574815048,20,Moyenne,2.9654776475893527,Non Optimisé
1184,Mali,Coton,19.655671480683164,27.45496012917428,1002.5560679885468,55.58830463520308,5.667881733343149,108.35430938963071,462.84979154467686,32.6616988542346,125,Inondation,137.86057708395217,23,Élevée,3.585624339680905,Moyennement Optimisé
1185,Sénégal,Manioc,41.04272256876429,22.57060641843643,679.9076185354486,35.53507834158406,5.844034808572248,115.72890864983384,30.33306653125256,121.05426697617092,86,Sécheresse,389.9588736255078,19,Élevée,5.880515623107114,Optimisé
1186,Burkina Faso,Riz,21.87757191414984,27.198492988995252,918.3298520086316,12.668918238174722,8.136051581658066,43.505870557385016,459.2010872725591,60.48166855927923,105,Sécheresse,643.9589308517566,18,Faible,3.4969603197289283,Moyennement Optimisé
1187,Nigeria,Maïs,23.76922766188996,22.07893713737183,792.5358521777404,21.903261837245225,7.650438467758482,10.93457919022085,88.99104631894828,131.80742575581763,70,Sécheresse,1837.512186391716,17,Moyenne,0.5690345769352827,Non Optimisé
1188,Bénin,Cacao,2.8362664553396764,27.57413527666652,1401.9626127817835,21.158740339187005,6.264703906605806,108.30431315209626,302.2863214726243,24.9418863001754,129,Inondation,973.1844350463774,16,Moyenne,4.49377927962797,Optimisé
1189,Mali,Manioc,35.696982328807,23.87758993494724,588.9019438211353,48.203357049906,4.954742712875786,121.27704270803814,218.43573319677384,41.024499144446594,87,Vents violents,1887.299138499496,13,Moyenne,0.6597868262355984,Non Optimisé
1190,Sénégal,Manioc,17.513528448205648,31.075699995033972,433.1011364901801,13.293253232896063,6.35302842663739,191.58782403197264,350.4569398120913,110.23599307420936,126,Vents violents,622.2194779609528,21,Élevée,1.5356603794577266,Non Optimisé
1191,Mali,Cacao,36.5666036405646,20.23914580280991,1075.0734561466982,26.274378138719488,7.876953432967111,108.73503172330238,264.92560778705274,142.05115498395327,103,Aucune,1969.905009798965,36,Faible,1.8718558690187967,Non Optimisé
1192,Togo,Cacao,20.84305465118479,30.121955416067767,571.5862867655776,43.53779034335281,6.867713211240744,31.262501877492355,194.8646301357188,120.9155405171174,138,Vents violents,1914.8478866753592,36,Élevée,4.13084582638539,Optimisé
1193,Ghana,Maïs,26.58119640030829,25.655251218296662,272.4057427343011,40.66884768152448,4.693941670373752,61.45453793674134,35.609534531886425,69.44181396828687,129,Inondation,1452.4137106156747,40,Élevée,4.975195478274107,Optimisé
1194,Sénégal,Mil,29.679545075396423,26.429168124608147,1241.937457417118,42.38079184131891,6.1338464516494575,10.392875180610517,13.230391411040989,120.6089447311499,114,Aucune,1537.7244044784484,16,Faible,2.67965876455023,Non Optimisé
1195,Togo,Coton,10.246088185427933,27.09361895785237,621.9378561005714,37.96820019192912,7.299563920309035,3.078203668555002,118.7306676714825,62.11487785691097,138,Vents violents,146.1163604670097,46,Faible,3.0584715706505388,Moyennement Optimisé
1196,Sénégal,Cacao,15.053712811989485,33.054408707800434,1490.2471518634936,18.78578216034867,8.025405716903869,95.59113326284655,372.8793903100656,192.21545103101343,159,Aucune,536.916593085804,4,Moyenne,4.535392715179281,Optimisé
1197,Mali,Manioc,29.48565718937529,35.1554467030142,605.6426958915127,43.71657372968868,8.407842137170713,132.39837705960642,308.9701678312352,40.60124788569127,176,Sécheresse,470.346950409012,5,Moyenne,5.263482238061739,Optimisé
1198,Côte d'Ivoire,Coton,41.23555833403111,26.59408808326928,922.3759872024298,57.547355156038456,7.846965817392049,190.2804555320898,208.9572215151808,125.95720248880706,76,Sécheresse,1922.8745328858863,19,Élevée,5.618022923477223,Optimisé
1199,Bénin,Coton,48.09144675148563,38.4998377474286,409.4502762674186,12.054819234198291,7.986553116401905,126.70815666866952,267.6934636043838,97.4228005280954,172,Inondation,876.6369569739803,29,Faible,0.6842711175630529,Non Optimisé
1200,Togo,Riz,26.446413977510822,34.924739083372444,892.7352248380191,28.091693314019903,5.360156891193057,36.212788733862446,295.4138983071017,75.45231437738514,153,Inondation,1243.2045133852964,34,Faible,5.439008003839522,Optimisé
1201,Nigeria,Manioc,4.158668908712017,28.076747745995704,544.545607477738,24.579274786230076,7.939791545340702,181.4467537115761,35.23819939465645,104.03395322103908,99,Sécheresse,612.4706759325567,5,Moyenne,4.304610376179845,Optimisé
1202,Bénin,Coton,47.822663800623495,21.956067242771947,1086.8153375480938,17.40603265316082,8.205453097074722,175.98718776038638,161.3732543148596,32.659627042182706,129,Vents violents,583.7282091719494,14,Élevée,1.6114470903601756,Non Optimisé
1203,Sénégal,Cacao,21.32806285878659,31.20680157684509,236.9539888584023,23.220714344057036,7.036792984299863,81.52223688832075,439.6694429886306,91.62629926498924,108,Inondation,896.0532634724369,15,Moyenne,5.723177303142368,Optimisé
1204,Bénin,Cacao,5.572750575530518,32.27530695454977,1108.7920245331595,11.271839313203166,6.449840652388545,104.49763251446574,366.7129703740719,180.807562353971,134,Aucune,703.6085381901179,48,Élevée,1.385884149215082,Non Optimisé
1205,Togo,Maïs,48.623999067451415,22.726126389853924,873.0224667141994,42.13804530471168,7.745501150193412,99.872826306834,43.1900493090997,39.03726285891058,96,Inondation,1527.7916550485972,10,Faible,2.561262508670501,Non Optimisé
1206,Sénégal,Coton,14.385433157611336,37.04048945703781,694.0205401886742,40.62205870124974,6.968414816269,88.06856344984983,138.02419363428524,116.61046754101731,169,Vents violents,1282.1949841887945,31,Moyenne,3.005001875494164,Non Optimisé
1207,Togo,Maïs,33.0134801034383,27.628564084396952,283.94159220495726,35.17193534093837,7.810591477919507,65.95393446565969,101.08074363025104,158.37461446483513,112,Inondation,1418.1890766465765,27,Moyenne,2.99580395316501,Non Optimisé
1208,Côte d'Ivoire,Cacao,7.633906720490847,23.04740248465351,281.1431936327798,25.701463802269405,6.305677899795393,197.36592975054128,190.91753141660575,165.7328706289875,131,Inondation,1125.6763281386804,41,Élevée,5.027353121656057,Optimisé
1209,Côte d'Ivoire,Riz,36.118365756121925,30.417574979414223,1229.823170725952,58.80998614584188,5.2132497958824,181.6441474386879,491.1697762534927,42.88739443892608,140,Vents violents,1815.3579353725893,24,Moyenne,5.172925157917547,Optimisé
1210,Côte d'Ivoire,Maïs,48.82753422497448,28.440809047360663,1162.8645361474903,40.960166942731945,8.170395147860361,66.68523539228401,288.53587045847473,150.5639873347938,124,Aucune,222.64983044740163,21,Élevée,0.6708836844776352,Non Optimisé
1211,Nigeria,Manioc,49.2603060500356,32.84314874918849,805.3534175470886,54.368700691497146,8.373458381655992,122.84609906846008,79.0062877654063,154.77970505409235,60,Vents violents,1524.584166334086,17,Faible,5.400558083713276,Optimisé
1212,Burkina Faso,Sorgho,6.7473552283533405,23.45141737917733,208.95937758264432,25.304031700941238,8.390994798065798,17.08597091987416,392.6523815162354,113.88355354214548,98,Sécheresse,556.0670481261182,39,Élevée,3.639047834051529,Moyennement Optimisé
1213,Togo,Riz,38.55098486332367,20.415273384169645,1256.9941822446556,47.7609060933981,8.322509237641743,149.0678112290505,293.069408466592,90.43360806201606,89,Sécheresse,1283.961373673662,28,Faible,4.90416585593791,Optimisé
1214,Burkina Faso,Maïs,33.3823626826814,29.529244874174083,1065.2240280902993,10.295541024847722,6.474636033328631,168.7408747303304,430.9240658944522,21.703397115021577,143,Sécheresse,1858.8868621814584,20,Élevée,3.8984791803956464,Non Optimisé
1215,Bénin,Mil,40.172800325276846,23.143966554553007,299.8576366723083,43.84225860271914,7.015769256900136,93.36377790484472,243.1623696912311,11.598966228428674,102,Vents violents,690.5203635986879,33,Élevée,1.3503075726468814,Non Optimisé
1216,Nigeria,Mil,16.993831908689653,23.128959593396008,559.5069999958484,47.4084945605925,8.022825272577137,15.189733601769229,445.21306722087166,120.72286349356236,82,Aucune,1931.5162090551944,13,Moyenne,5.161026204568437,Optimisé
1217,Togo,Sorgho,20.38646118151418,33.558502798334146,288.1397958316146,23.4955856878294,4.593172483694355,116.4693860193512,427.897511835252,78.63802109650386,167,Vents violents,434.8704535747216,38,Élevée,5.424390173404185,Optimisé
1218,Côte d'Ivoire,Coton,17.41970497130008,25.175418475193105,1330.7885642235442,59.90594851798703,5.14929528209304,10.977440329075549,31.73754161308961,63.25665138370155,176,Sécheresse,1914.953399312444,6,Faible,3.0995393661019826,Non Optimisé
1219,Burkina Faso,Coton,38.442575387757024,36.79977441484083,854.8999303993779,34.913143421077265,5.159966035453081,163.18868337315484,412.21320483000494,31.7148807839305,167,Vents violents,178.96048613052005,28,Élevée,5.562553947136331,Optimisé
1220,Côte d'Ivoire,Manioc,40.55068692797455,30.294799675027285,686.5194358773878,28.46924601442933,5.382309875212688,117.00458585440944,58.94586920775119,187.2316976963289,90,Sécheresse,724.1485621511878,40,Moyenne,4.821968115825751,Optimisé
1221,Ghana,Cacao,12.84041288249835,32.16161462438803,1021.2453360973708,19.249113629983874,6.121961446055733,174.1751984019047,54.70650894035628,44.67912324821357,146,Sécheresse,1427.0742095335074,43,Élevée,4.183248992118982,Optimisé
1222,Nigeria,Sorgho,28.853034067955573,26.41811579043206,1169.5592186265744,17.77205837144797,6.353286303628371,75.78847200016456,80.09351847663515,135.71197858820557,128,Aucune,1704.256104783502,8,Élevée,3.41771131002391,Non Optimisé
1223,Ghana,Manioc,6.735383686731424,24.47629850083579,1048.9480316655277,20.33198799943676,6.064132398972042,50.03113143065716,460.1439353150301,17.383104400671535,168,Inondation,417.53180343836215,10,Élevée,4.659370803691826,Optimisé
1224,Sénégal,Cacao,1.1515703716270531,23.17934884258235,1277.4895090789844,36.80729142435247,8.015238658397665,187.7392145481041,247.5131577756493,134.96621861072938,111,Aucune,1875.1743274571224,23,Élevée,4.111722727774474,Optimisé
